tweet_id,source,text,expanded_urls,jpg_url,tweet_time,retweet,favorites,follows,stages,dog_prediction,conf_level,rating_numerator,rating_denominator,dog_count,dog_name,dog_gender
696900204696625153,Twitter for iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,https://twitter.com/dog_rates/status/696900204696625153/photo/1,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,2016-02-09 03:35:31,1122.0,3421.0,6903716.0,floofer,Chihuahua,0.297735,12.0,10.0,1.0,Rosie,female
697242256848379904,Twitter for iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,https://twitter.com/dog_rates/status/697242256848379904/photo/1,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,2016-02-10 02:14:42,731.0,2695.0,6903716.0,floofer,Eskimo_dog,0.0635328,10.0,10.0,1.0,Oakley,male
697255105972801536,Twitter for iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,https://twitter.com/dog_rates/status/697255105972801536/photo/1,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,2016-02-10 03:05:46,1270.0,3231.0,6903716.0,floofer,Great_Dane,0.173989,10.0,10.0,1.0,Charlie,male
697259378236399616,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",https://twitter.com/dog_rates/status/697259378236399616/photo/1,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,2016-02-10 03:22:44,1088.0,3522.0,6903716.0,floofer,Great_Dane,0.999223,8.0,10.0,1.0,NaN,NaN
697270446429966336,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,https://twitter.com/dog_rates/status/697270446429966336/photo/1,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,2016-02-10 04:06:43,2031.0,4994.0,6903716.0,floofer,toy_poodle,0.880014,10.0,10.0,1.0,Bentley,male
697463031882764288,Twitter for iPhone,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,https://twitter.com/dog_rates/status/697463031882764288/photo/1,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,2016-02-10 16:51:59,1510.0,3654.0,6903716.0,floofer,Labrador_retriever,0.999885,11.0,40.0,4.0,NaN,NaN
697482927769255936,Twitter for iPhone,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,https://twitter.com/dog_rates/status/697482927769255936/photo/1,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,2016-02-10 18:11:03,740.0,2588.0,6903716.0,floofer,MysteryDog,0.0,11.0,10.0,1.0,Blipson,male
697575480820686848,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,https://twitter.com/dog_rates/status/697575480820686848/photo/1,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,2016-02-11 00:18:49,551.0,2189.0,6903716.0,floofer,whippet,0.119805,8.0,10.0,1.0,Ole,male
697881462549430272,Twitter for iPhone,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,https://twitter.com/dog_rates/status/697881462549430272/photo/1,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,2016-02-11 20:34:41,1298.0,3232.0,6903716.0,floofer,MysteryDog,0.0,10.0,10.0,1.0,Carter,male
697943111201378304,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,https://twitter.com/dog_rates/status/697943111201378304/photo/1,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,2016-02-12 00:39:39,755.0,2572.0,6903716.0,floofer,Great_Dane,0.126924,10.0,10.0,1.0,Cassie,female
697990423684476929,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,"https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1",https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2016-02-12 03:47:39,1413.0,3516.0,6903716.0,floofer,Pembroke,0.984783,11.0,10.0,1.0,Doug,male
697995514407682048,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",https://twitter.com/dog_rates/status/697995514407682048/photo/1,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,2016-02-12 04:07:53,363.0,1631.0,6903716.0,floofer,Staffordshire_bullterrier,0.280222,11.0,10.0,1.0,NaN,NaN
698178924120031232,Twitter for iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,https://twitter.com/dog_rates/status/698178924120031232/photo/1,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,2016-02-12 16:16:41,802.0,3009.0,6903716.0,floofer,Chesapeake_Bay_retriever,0.351868,10.0,10.0,1.0,Lily,female
698195409219559425,Twitter for iPhone,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,https://twitter.com/dog_rates/status/698195409219559425/photo/1,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,2016-02-12 17:22:12,6538.0,17957.0,6903716.0,floofer,Labrador_retriever,0.64369,9.0,10.0,1.0,Beau,NaN
698262614669991936,Twitter for iPhone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,https://twitter.com/dog_rates/status/698262614669991936/photo/1,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,2016-02-12 21:49:15,2196.0,5085.0,6903716.0,floofer,Italian_greyhound,0.107948,11.0,10.0,1.0,Franklin,male
698342080612007937,Twitter for iPhone,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,https://twitter.com/dog_rates/status/698342080612007937/video/1,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,2016-02-13 03:05:01,1040.0,2429.0,6903716.0,floofer,boxer,0.8830479999999999,11.0,10.0,1.0,Maximus,male
698355670425473025,Twitter for iPhone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,https://twitter.com/dog_rates/status/698355670425473025/photo/1,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,2016-02-13 03:59:01,492.0,2001.0,6903716.0,floofer,pug,0.990191,10.0,10.0,1.0,Jessiga,female
698549713696649216,Twitter for iPhone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,https://twitter.com/dog_rates/status/698549713696649216/photo/1,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,2016-02-13 16:50:04,678.0,2479.0,6903716.0,floofer,French_bulldog,0.998544,9.0,10.0,1.0,Claude,male
698635131305795584,Twitter for iPhone,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,https://twitter.com/dog_rates/status/698635131305795584/video/1,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,2016-02-13 22:29:29,374.0,1374.0,6903716.0,floofer,Samoyed,0.15846400000000002,12.0,10.0,1.0,NaN,NaN
698703483621523456,Twitter for iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,https://twitter.com/dog_rates/status/698703483621523456/photo/1,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,2016-02-14 03:01:06,413.0,1554.0,6903716.0,floofer,Brittany_spaniel,0.931963,7.0,10.0,1.0,Rusty,male
696488710901260288,Twitter for iPhone,12/10 revolutionary af https://t.co/zKzq4nIY86,https://twitter.com/dog_rates/status/696488710901260288/photo/1,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,2016-02-08 00:20:23,1132.0,2720.0,6903716.0,floofer,briard,0.369063,12.0,10.0,1.0,NaN,NaN
696405997980676096,Twitter for iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://twitter.com/dog_rates/status/696405997980676096/photo/1,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,2016-02-07 18:51:43,1245.0,3437.0,6903716.0,floofer,borzoi,0.132845,7.0,10.0,1.0,Berb,male
695816827381944320,Twitter for iPhone,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,https://twitter.com/dog_rates/status/695816827381944320/photo/1,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,2016-02-06 03:50:33,1281.0,3206.0,6903716.0,floofer,Pomeranian,0.382234,11.0,10.0,1.0,NaN,NaN
695794761660297217,Twitter for iPhone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,https://twitter.com/dog_rates/status/695794761660297217/photo/1,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,2016-02-06 02:22:53,852.0,3409.0,6903716.0,floofer,Samoyed,0.962139,13.0,10.0,1.0,Wyatt,male
693155686491000832,Twitter for iPhone,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,2016-01-29 19:36:08,3506.0,8455.0,6903716.0,floofer,Shih-Tzu,0.69748,12.0,10.0,1.0,Dunkin,male
693231807727280129,Twitter for iPhone,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",https://twitter.com/dog_rates/status/693231807727280129/photo/1,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,2016-01-30 00:38:37,802.0,3063.0,6903716.0,floofer,vizsla,0.8764129999999999,9.0,10.0,1.0,Bodie,male
693280720173801472,Twitter for iPhone,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,https://twitter.com/dog_rates/status/693280720173801472/photo/1,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,2016-01-30 03:52:58,1360.0,3595.0,6903716.0,floofer,Labrador_retriever,0.340008,10.0,10.0,1.0,Sadie,female
693486665285931008,Twitter for iPhone,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,https://twitter.com/dog_rates/status/693486665285931008/video/1,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,2016-01-30 17:31:20,684.0,1897.0,6903716.0,floofer,MysteryDog,0.0,11.0,10.0,1.0,Lincoln,male
693622659251335168,Twitter for iPhone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://twitter.com/dog_rates/status/693622659251335168/photo/1,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,2016-01-31 02:31:43,406.0,1648.0,6903716.0,floofer,malamute,0.449298,10.0,10.0,1.0,NaN,female
693642232151285760,Twitter for iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://twitter.com/dog_rates/status/693642232151285760/photo/1,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,2016-01-31 03:49:30,455.0,2721.0,6903716.0,floofer,Scottish_deerhound,0.111893,9.0,10.0,1.0,Freddery,male
693647888581312512,Twitter for iPhone,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,https://twitter.com/dog_rates/status/693647888581312512/photo/1,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,2016-01-31 04:11:58,649.0,2885.0,6903716.0,floofer,MysteryDog,0.0,7.0,10.0,1.0,NaN,NaN
693942351086120961,Twitter for iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,https://twitter.com/dog_rates/status/693942351086120961/photo/1,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,2016-01-31 23:42:03,404.0,1849.0,6903716.0,floofer,groenendael,0.550796,10.0,10.0,1.0,Kobe,male
694001791655137281,Twitter for iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,2016-02-01 03:38:15,1132.0,3623.0,6903716.0,floofer,Pembroke,0.769999,11.0,10.0,1.0,Chester,male
694183373896572928,Twitter for iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,2016-02-01 15:39:48,1014.0,3149.0,6903716.0,floofer,Pekinese,0.08087000000000001,9.0,10.0,1.0,Lola,female
694206574471057408,Twitter for iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://twitter.com/dog_rates/status/694206574471057408/photo/1,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,2016-02-01 17:11:59,2232.0,4486.0,6903716.0,floofer,Shih-Tzu,0.352547,10.0,10.0,1.0,NaN,NaN
694352839993344000,Twitter for iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2016-02-02 02:53:12,678.0,2179.0,6903716.0,floofer,Australian_terrier,0.407886,7.5,10,2,Oliviér,male
694669722378485760,Twitter for iPhone,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,"https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2016-02-02 23:52:22,15818.0,38161.0,6903716.0,floofer,MysteryDog,0.0,12.0,10.0,1.0,Phil,male
694905863685980160,Twitter for iPhone,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,https://twitter.com/dog_rates/status/694905863685980160/photo/1,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,2016-02-03 15:30:43,1025.0,2963.0,6903716.0,floofer,MysteryDog,0.0,10.0,10.0,1.0,Archie,male
695051054296211456,Twitter for iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,2016-02-04 01:07:39,863.0,2851.0,6903716.0,floofer,Boston_bull,0.761454,6.0,10.0,1.0,Brian,male
695064344191721472,Twitter for iPhone,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",https://twitter.com/dog_rates/status/695064344191721472/video/1,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,2016-02-04 02:00:27,656.0,1719.0,6903716.0,floofer,MysteryDog,0.0,8.5,10,2,NaN,NaN
695314793360662529,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2016-02-04 18:35:39,1616.0,3906.0,6903716.0,floofer,Maltese_dog,0.678547,10.0,10.0,1.0,Colin,male
695409464418041856,Twitter for iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://twitter.com/dog_rates/status/695409464418041856/photo/1,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,2016-02-05 00:51:51,3903.0,9221.0,6903716.0,floofer,pug,0.997445,10.0,10.0,1.0,Bob,male
695446424020918272,Twitter for iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://twitter.com/dog_rates/status/695446424020918272/photo/1,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,2016-02-05 03:18:42,1979.0,4654.0,6903716.0,floofer,basenji,0.748904,12.0,10.0,1.0,NaN,NaN
695629776980148225,Twitter for iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,2016-02-05 15:27:17,2304.0,4895.0,6903716.0,floofer,Old_English_sheepdog,0.693857,8.0,10.0,1.0,Calvin,male
695767669421768709,Twitter for iPhone,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,https://twitter.com/dog_rates/status/695767669421768709/photo/1,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,2016-02-06 00:35:13,817.0,2004.0,6903716.0,floofer,soft-coated_wheaten_terrier,0.805139,13.0,10.0,1.0,NaN,NaN
688789766343622656,Twitter for iPhone,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,https://twitter.com/dog_rates/status/688789766343622656/photo/1,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,2016-01-17 18:27:32,728.0,2371.0,6903716.0,floofer,American_Staffordshire_terrier,0.5996600000000001,8.0,10.0,1.0,Pubert,male
688547210804498433,Twitter for iPhone,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,https://twitter.com/dog_rates/status/688547210804498433/photo/1,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,2016-01-17 02:23:42,771.0,2788.0,6903716.0,floofer,papillon,0.531279,9.0,10.0,1.0,Frönq,male
682697186228989953,Twitter for iPhone,NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10 https://t.co/Ny4iM6FDtz,https://twitter.com/dog_rates/status/682697186228989953/photo/1,https://pbs.twimg.com/media/CXltdtaWYAIuX_V.jpg,2015-12-31 22:57:47,393.0,1408.0,6903716.0,floofer,MysteryDog,0.0,12.0,10.0,1.0,NaN,NaN
682750546109968385,Twitter for iPhone,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,https://twitter.com/dog_rates/status/682750546109968385/photo/1,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,2016-01-01 02:29:49,479.0,1627.0,6903716.0,floofer,English_setter,0.947198,9.0,10.0,1.0,Taco,male
682962037429899265,Twitter for iPhone,This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,https://twitter.com/dog_rates/status/682962037429899265/photo/1,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg,2016-01-01 16:30:13,18363.0,39661.0,6903716.0,floofer,Chihuahua,0.15520699999999998,10.0,10.0,1.0,Darrel,male
683030066213818368,Twitter for iPhone,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,https://twitter.com/dog_rates/status/683030066213818368/photo/1,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,2016-01-01 21:00:32,804.0,2310.0,6903716.0,floofer,boxer,0.722218,10.0,10.0,1.0,Lulu,female
683098815881154561,Twitter for iPhone,aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,https://twitter.com/dog_rates/status/683098815881154561/photo/1,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,2016-01-02 01:33:43,717.0,2318.0,6903716.0,floofer,golden_retriever,0.889848,12.0,10.0,1.0,NaN,NaN
683357973142474752,Twitter for iPhone,"""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",https://twitter.com/dog_rates/status/683357973142474752/photo/1,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,2016-01-02 18:43:31,1034.0,3154.0,6903716.0,floofer,Pembroke,0.406509,10.0,10.0,1.0,NaN,NaN
683391852557561860,Twitter for iPhone,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",https://twitter.com/dog_rates/status/683391852557561860/photo/1,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,2016-01-02 20:58:09,2618.0,8142.0,6903716.0,floofer,French_bulldog,0.992833,11.0,10.0,1.0,Jack,male
683449695444799489,Twitter for iPhone,I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe,https://twitter.com/dog_rates/status/683449695444799489/photo/1,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,2016-01-03 00:47:59,1766.0,4164.0,6903716.0,floofer,Lakeland_terrier,0.303512,10.0,10.0,1.0,NaN,NaN
683498322573824003,Twitter for iPhone,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,https://twitter.com/dog_rates/status/683498322573824003/photo/1,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,2016-01-03 04:01:13,1052.0,3388.0,6903716.0,floofer,Airedale,0.945362,11.0,10.0,1.0,Griffin,male
683742671509258241,Twitter for iPhone,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,https://twitter.com/dog_rates/status/683742671509258241/photo/1,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,2016-01-03 20:12:10,3660.0,6977.0,6903716.0,floofer,Pembroke,0.895279,11.0,10.0,1.0,Sebastian,male
683773439333797890,Twitter for iPhone,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,https://twitter.com/dog_rates/status/683773439333797890/photo/1,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,2016-01-03 22:14:26,1486.0,3586.0,6903716.0,floofer,miniature_pinscher,0.0728852,9.0,10.0,1.0,Buddy,male
683849932751646720,Twitter for iPhone,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x,https://twitter.com/dog_rates/status/683849932751646720/photo/1,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,2016-01-04 03:18:23,1077.0,2808.0,6903716.0,floofer,Mexican_hairless,0.164906,5.0,10.0,1.0,Jiminy,male
683852578183077888,Twitter for iPhone,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",https://twitter.com/dog_rates/status/683852578183077888/photo/1,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,2016-01-04 03:28:54,385.0,2059.0,6903716.0,floofer,toy_poodle,0.5513520000000001,10.0,10.0,1.0,Tiger,male
683857920510050305,Twitter for iPhone,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,https://twitter.com/dog_rates/status/683857920510050305/photo/1,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,2016-01-04 03:50:08,1226.0,4060.0,6903716.0,floofer,bluetick,0.174738,10.0,10.0,1.0,Sadie,female
684097758874210310,Twitter for iPhone,Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,https://twitter.com/dog_rates/status/684097758874210310/photo/1,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,2016-01-04 19:43:10,1575.0,4399.0,6903716.0,floofer,Labrador_retriever,0.6278560000000001,10.0,10.0,1.0,Lupe,female
684122891630342144,Twitter for iPhone,Heartwarming scene of two pups that want nothing more than to be together. Touching af. Great tongue. Both 11/10 https://t.co/k32mSlRx0j,https://twitter.com/dog_rates/status/684122891630342144/photo/1,https://pbs.twimg.com/media/CX5-HslWQAIiXKB.jpg,2016-01-04 21:23:02,523.0,2129.0,6903716.0,floofer,MysteryDog,0.0,11.0,10.0,1.0,NaN,NaN
684177701129875456,Twitter for iPhone,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,https://twitter.com/dog_rates/status/684177701129875456/photo/1,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,2016-01-05 01:00:50,739.0,2159.0,6903716.0,floofer,chow,0.334783,10.0,10.0,1.0,Kulet,female
684188786104872960,Twitter for iPhone,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",https://twitter.com/dog_rates/status/684188786104872960/photo/1,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,2016-01-05 01:44:52,1291.0,3727.0,6903716.0,floofer,kelpie,0.537782,10.0,10.0,1.0,NaN,NaN
684195085588783105,Twitter for iPhone,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,https://twitter.com/dog_rates/status/684195085588783105/photo/1,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,2016-01-05 02:09:54,570.0,2049.0,6903716.0,floofer,Chihuahua,0.379365,9.0,10.0,1.0,Tino,male
